,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,temp_F,month,Season,date,date_YM
39754,None,265.3,0.0,0.0,90,Snow,light snow,2017-12-14 03:00:00,372,17.87000000000006,12,,2017-12-14,2017-12
39755,None,264.93,0.0,0.0,90,Snow,light snow,2017-12-14 04:00:00,908,17.204000000000054,12,,2017-12-14,2017-12
39756,None,264.79,0.0,0.0,90,Snow,light snow,2017-12-14 05:00:00,2930,16.952000000000076,12,,2017-12-14,2017-12
39757,None,264.15,0.0,0.0,40,Snow,light snow,2017-12-14 06:00:00,5808,15.8,12,,2017-12-14,2017-12
39758,None,264.45,0.0,0.0,1,Snow,light snow,2017-12-14 07:00:00,6252,16.34000000000002,12,,2017-12-14,2017-12
39759,None,264.31,0.0,0.0,75,Snow,light snow,2017-12-14 08:00:00,5573,16.088000000000044,12,,2017-12-14,2017-12
39760,None,264.01,0.0,0.0,75,Snow,light snow,2017-12-14 09:00:00,5360,15.548000000000023,12,,2017-12-14,2017-12
39761,None,265.36,0.0,0.0,90,Snow,light snow,2017-12-14 10:00:00,4607,17.978000000000065,12,,2017-12-14,2017-12
39762,None,266.15,0.0,0.0,90,Snow,light snow,2017-12-14 11:00:00,4881,19.4,12,,2017-12-14,2017-12
39763,None,266.74,0.0,0.0,90,Snow,light snow,2017-12-14 12:00:00,5058,20.462000000000057,12,,2017-12-14,2017-12
39764,None,267.28,0.0,0.0,90,Snow,light snow,2017-12-14 13:00:00,5019,21.43399999999999,12,,2017-12-14,2017-12
39765,None,267.58,0.0,0.0,90,Snow,light snow,2017-12-14 14:00:00,5430,21.97400000000001,12,,2017-12-14,2017-12
39766,None,267.57,0.0,0.0,90,Snow,light snow,2017-12-14 15:00:00,5897,21.956000000000028,12,,2017-12-14,2017-12
39767,None,267.57,0.0,0.0,90,Haze,haze,2017-12-14 15:00:00,5897,21.956000000000028,12,,2017-12-14,2017-12
39768,None,267.81,0.0,0.0,90,Snow,light snow,2017-12-14 16:00:00,6757,22.388000000000044,12,,2017-12-14,2017-12
39769,None,267.68,0.0,0.0,90,Snow,light snow,2017-12-14 17:00:00,6042,22.154000000000053,12,,2017-12-14,2017-12
39770,None,267.68,0.0,0.0,90,Snow,light snow,2017-12-14 18:00:00,4672,22.154000000000053,12,,2017-12-14,2017-12
39771,None,267.65,0.0,0.0,90,Snow,light snow,2017-12-14 19:00:00,3397,22.1,12,,2017-12-14,2017-12
39772,None,268.22,0.0,0.0,90,Snow,light snow,2017-12-14 20:00:00,3055,23.12600000000009,12,,2017-12-14,2017-12
39773,None,268.41,0.0,0.0,90,Snow,light snow,2017-12-14 21:00:00,3558,23.468000000000085,12,,2017-12-14,2017-12
39774,None,268.21,0.0,0.0,90,Clouds,overcast clouds,2017-12-14 22:00:00,3433,23.108000000000004,12,,2017-12-14,2017-12
39775,None,268.08,0.0,0.0,90,Snow,light snow,2017-12-14 23:00:00,1680,22.874000000000013,12,,2017-12-14,2017-12
39776,None,267.95,0.0,0.0,90,Snow,light snow,2017-12-15 00:00:00,803,22.640000000000022,12,,2017-12-15,2017-12
39777,None,267.88,0.0,0.0,75,Snow,light snow,2017-12-15 01:00:00,490,22.51400000000003,12,,2017-12-15,2017-12
39778,None,268.02,0.0,0.0,90,Snow,light snow,2017-12-15 02:00:00,358,22.76600000000001,12,,2017-12-15,2017-12
39779,None,268.15,0.0,0.0,90,Snow,light snow,2017-12-15 03:00:00,387,23.0,12,,2017-12-15,2017-12
39780,None,268.22,0.0,0.0,90,Snow,light snow,2017-12-15 04:00:00,836,23.12600000000009,12,,2017-12-15,2017-12
39781,None,268.43,0.0,0.0,90,Snow,light snow,2017-12-15 05:00:00,2773,23.504000000000055,12,,2017-12-15,2017-12
39782,None,268.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 06:00:00,5506,23.0,12,,2017-12-15,2017-12
39783,None,267.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 07:00:00,6307,22.51400000000003,12,,2017-12-15,2017-12
39784,None,267.41,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 08:00:00,5600,21.668000000000085,12,,2017-12-15,2017-12
39785,None,267.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 09:00:00,5222,21.43399999999999,12,,2017-12-15,2017-12
39786,None,267.68,0.0,0.0,75,Snow,light snow,2017-12-15 10:00:00,4949,22.154000000000053,12,,2017-12-15,2017-12
39787,None,268.01,0.0,0.0,75,Clouds,broken clouds,2017-12-15 11:00:00,5342,22.748000000000026,12,,2017-12-15,2017-12
39788,None,268.35,0.0,0.0,90,Mist,mist,2017-12-15 12:00:00,5368,23.36000000000008,12,,2017-12-15,2017-12
39789,None,268.81,0.0,0.0,90,Snow,light snow,2017-12-15 13:00:00,5386,24.188000000000045,12,,2017-12-15,2017-12
39790,None,269.35,0.0,0.0,90,Mist,mist,2017-12-15 14:00:00,5672,25.160000000000082,12,,2017-12-15,2017-12
39791,None,270.0,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 15:00:00,6048,26.33000000000004,12,,2017-12-15,2017-12
39792,None,270.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 16:00:00,6669,26.6,12,,2017-12-15,2017-12
39793,None,270.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-15 17:00:00,5666,26.47400000000001,12,,2017-12-15,2017-12
39794,None,270.22,0.0,0.0,90,Snow,light snow,2017-12-15 18:00:00,4776,26.72600000000009,12,,2017-12-15,2017-12
39795,None,270.22,0.0,0.0,90,Snow,light snow,2017-12-15 19:00:00,3550,26.72600000000009,12,,2017-12-15,2017-12
39796,None,270.22,0.0,0.0,90,Mist,mist,2017-12-15 19:00:00,3550,26.72600000000009,12,,2017-12-15,2017-12
39797,None,269.64,0.0,0.0,90,Snow,light snow,2017-12-15 20:00:00,2849,25.682000000000016,12,,2017-12-15,2017-12
39798,None,269.64,0.0,0.0,90,Mist,mist,2017-12-15 20:00:00,2849,25.682000000000016,12,,2017-12-15,2017-12
39799,None,269.93,0.0,0.0,90,Snow,light snow,2017-12-15 21:00:00,2866,26.204000000000054,12,,2017-12-15,2017-12
39800,None,269.93,0.0,0.0,90,Mist,mist,2017-12-15 21:00:00,2866,26.204000000000054,12,,2017-12-15,2017-12
39801,None,270.0,0.0,0.0,90,Snow,light snow,2017-12-15 22:00:00,2554,26.33000000000004,12,,2017-12-15,2017-12
39802,None,270.0,0.0,0.0,90,Mist,mist,2017-12-15 22:00:00,2554,26.33000000000004,12,,2017-12-15,2017-12
39803,None,270.68,0.0,0.0,90,Snow,light snow,2017-12-15 23:00:00,1814,27.554000000000052,12,,2017-12-15,2017-12
39804,None,270.68,0.0,0.0,90,Mist,mist,2017-12-15 23:00:00,1814,27.554000000000052,12,,2017-12-15,2017-12
39805,None,271.01,0.0,0.0,40,Mist,mist,2017-12-16 00:00:00,1275,28.148000000000025,12,,2017-12-16,2017-12
39806,None,271.01,0.0,0.0,40,Snow,light snow,2017-12-16 00:00:00,1275,28.148000000000025,12,,2017-12-16,2017-12
39807,None,271.08,0.0,0.0,40,Snow,light snow,2017-12-16 01:00:00,817,28.27400000000001,12,,2017-12-16,2017-12
39808,None,271.08,0.0,0.0,40,Mist,mist,2017-12-16 01:00:00,817,28.27400000000001,12,,2017-12-16,2017-12
39809,None,271.37,0.0,0.0,90,Mist,mist,2017-12-16 02:00:00,646,28.79600000000005,12,,2017-12-16,2017-12
39810,None,271.37,0.0,0.0,90,Snow,light snow,2017-12-16 02:00:00,646,28.79600000000005,12,,2017-12-16,2017-12
39811,None,271.15,0.0,0.0,40,Snow,light snow,2017-12-16 03:00:00,413,28.4,12,,2017-12-16,2017-12
39812,None,271.15,0.0,0.0,40,Mist,mist,2017-12-16 03:00:00,413,28.4,12,,2017-12-16,2017-12
39813,None,270.48,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 04:00:00,441,27.194000000000074,12,,2017-12-16,2017-12
39814,None,270.15,0.0,0.0,1,Mist,mist,2017-12-16 05:00:00,798,26.6,12,,2017-12-16,2017-12
39815,None,269.42,0.0,0.0,1,Mist,mist,2017-12-16 06:00:00,1294,25.28600000000007,12,,2017-12-16,2017-12
39816,None,269.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 07:00:00,1812,24.548000000000023,12,,2017-12-16,2017-12
39817,None,269.35,0.0,0.0,90,Mist,mist,2017-12-16 08:00:00,2603,25.160000000000082,12,,2017-12-16,2017-12
39818,None,269.29,0.0,0.0,90,Mist,mist,2017-12-16 09:00:00,3440,25.052000000000078,12,,2017-12-16,2017-12
39819,None,269.61,0.0,0.0,90,Mist,mist,2017-12-16 10:00:00,3960,25.628000000000064,12,,2017-12-16,2017-12
39820,None,270.41,0.0,0.0,75,Mist,mist,2017-12-16 11:00:00,4303,27.068000000000087,12,,2017-12-16,2017-12
39821,None,270.41,0.0,0.0,75,Haze,haze,2017-12-16 11:00:00,4303,27.068000000000087,12,,2017-12-16,2017-12
39822,None,270.58,0.0,0.0,90,Haze,haze,2017-12-16 12:00:00,4806,27.374000000000013,12,,2017-12-16,2017-12
39823,None,270.58,0.0,0.0,90,Mist,mist,2017-12-16 12:00:00,4806,27.374000000000013,12,,2017-12-16,2017-12
39824,None,270.84,0.0,0.0,75,Haze,haze,2017-12-16 13:00:00,4743,27.841999999999995,12,,2017-12-16,2017-12
39825,None,270.84,0.0,0.0,75,Mist,mist,2017-12-16 13:00:00,4743,27.841999999999995,12,,2017-12-16,2017-12
39826,None,271.15,0.0,0.0,90,Haze,haze,2017-12-16 14:00:00,4893,28.4,12,,2017-12-16,2017-12
39827,None,270.93,0.0,0.0,90,Haze,haze,2017-12-16 15:00:00,5448,28.004000000000055,12,,2017-12-16,2017-12
39828,None,271.01,0.0,0.0,90,Haze,haze,2017-12-16 16:00:00,6122,28.148000000000025,12,,2017-12-16,2017-12
39829,None,271.01,0.0,0.0,90,Mist,mist,2017-12-16 16:00:00,6122,28.148000000000025,12,,2017-12-16,2017-12
39830,None,270.95,0.0,0.0,90,Haze,haze,2017-12-16 17:00:00,5088,28.04000000000002,12,,2017-12-16,2017-12
39831,None,270.42,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 18:00:00,4600,27.08600000000007,12,,2017-12-16,2017-12
39832,None,269.82,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 19:00:00,3512,26.00600000000003,12,,2017-12-16,2017-12
39833,None,269.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-16 20:00:00,3143,25.7,12,,2017-12-16,2017-12
39834,None,269.37,0.0,0.0,1,Clear,sky is clear,2017-12-16 21:00:00,3003,25.196000000000048,12,,2017-12-16,2017-12
39835,None,268.79,0.0,0.0,40,Clouds,scattered clouds,2017-12-16 22:00:00,3020,24.15200000000008,12,,2017-12-16,2017-12
39836,None,268.22,0.0,0.0,1,Clear,sky is clear,2017-12-16 23:00:00,2166,23.12600000000009,12,,2017-12-16,2017-12
39837,None,267.58,0.0,0.0,40,Clouds,scattered clouds,2017-12-17 00:00:00,1230,21.97400000000001,12,,2017-12-17,2017-12
39838,None,267.51,0.0,0.0,40,Clouds,scattered clouds,2017-12-17 01:00:00,759,21.848000000000024,12,,2017-12-17,2017-12
39839,None,266.58,0.0,0.0,1,Clear,sky is clear,2017-12-17 02:00:00,557,20.174000000000014,12,,2017-12-17,2017-12
39840,None,266.51,0.0,0.0,90,Mist,mist,2017-12-17 03:00:00,391,20.048000000000023,12,,2017-12-17,2017-12
39841,None,266.68,0.0,0.0,75,Mist,mist,2017-12-17 04:00:00,320,20.354000000000052,12,,2017-12-17,2017-12
39842,None,267.02,0.0,0.0,90,Mist,mist,2017-12-17 05:00:00,501,20.966000000000008,12,,2017-12-17,2017-12
39843,None,267.37,0.0,0.0,1,Mist,mist,2017-12-17 06:00:00,931,21.59600000000005,12,,2017-12-17,2017-12
39844,None,267.69,0.0,0.0,90,Mist,mist,2017-12-17 07:00:00,1283,22.172000000000036,12,,2017-12-17,2017-12
39845,None,267.68,0.0,0.0,90,Mist,mist,2017-12-17 08:00:00,1994,22.154000000000053,12,,2017-12-17,2017-12
39846,None,267.68,0.0,0.0,90,Fog,fog,2017-12-17 08:00:00,1994,22.154000000000053,12,,2017-12-17,2017-12
39847,None,268.22,0.0,0.0,90,Mist,mist,2017-12-17 09:00:00,3246,23.12600000000009,12,,2017-12-17,2017-12
39848,None,268.22,0.0,0.0,90,Haze,haze,2017-12-17 09:00:00,3246,23.12600000000009,12,,2017-12-17,2017-12
39849,None,268.22,0.0,0.0,90,Fog,fog,2017-12-17 09:00:00,3246,23.12600000000009,12,,2017-12-17,2017-12
39850,None,268.68,0.0,0.0,90,Mist,mist,2017-12-17 10:00:00,4399,23.954000000000054,12,,2017-12-17,2017-12
39851,None,268.68,0.0,0.0,90,Haze,haze,2017-12-17 10:00:00,4399,23.954000000000054,12,,2017-12-17,2017-12
39852,None,268.68,0.0,0.0,90,Fog,fog,2017-12-17 10:00:00,4399,23.954000000000054,12,,2017-12-17,2017-12
39853,None,269.29,0.0,0.0,90,Mist,mist,2017-12-17 11:00:00,3996,25.052000000000078,12,,2017-12-17,2017-12
39854,None,269.29,0.0,0.0,90,Haze,haze,2017-12-17 11:00:00,3996,25.052000000000078,12,,2017-12-17,2017-12
39855,None,269.92,0.0,0.0,90,Mist,mist,2017-12-17 12:00:00,4084,26.18600000000007,12,,2017-12-17,2017-12
39856,None,270.15,0.0,0.0,40,Mist,mist,2017-12-17 13:00:00,3977,26.6,12,,2017-12-17,2017-12
39857,None,270.15,0.0,0.0,40,Haze,haze,2017-12-17 13:00:00,3977,26.6,12,,2017-12-17,2017-12
39858,None,270.42,0.0,0.0,90,Mist,mist,2017-12-17 14:00:00,4015,27.08600000000007,12,,2017-12-17,2017-12
39859,None,270.42,0.0,0.0,90,Snow,light snow,2017-12-17 14:00:00,4015,27.08600000000007,12,,2017-12-17,2017-12
39860,None,270.94,0.0,0.0,90,Mist,mist,2017-12-17 15:00:00,4255,28.022000000000038,12,,2017-12-17,2017-12
39861,None,270.94,0.0,0.0,90,Haze,haze,2017-12-17 15:00:00,4255,28.022000000000038,12,,2017-12-17,2017-12
39862,None,270.94,0.0,0.0,90,Snow,light snow,2017-12-17 15:00:00,4255,28.022000000000038,12,,2017-12-17,2017-12
39863,None,270.79,0.0,0.0,90,Mist,mist,2017-12-17 16:00:00,4493,27.752000000000077,12,,2017-12-17,2017-12
39864,None,270.79,0.0,0.0,90,Haze,haze,2017-12-17 16:00:00,4493,27.752000000000077,12,,2017-12-17,2017-12
39865,None,270.79,0.0,0.0,90,Mist,mist,2017-12-17 17:00:00,4183,27.752000000000077,12,,2017-12-17,2017-12
39866,None,270.79,0.0,0.0,90,Haze,haze,2017-12-17 17:00:00,4183,27.752000000000077,12,,2017-12-17,2017-12
39867,None,270.65,0.0,0.0,90,Mist,mist,2017-12-17 18:00:00,3558,27.5,12,,2017-12-17,2017-12
39868,None,270.65,0.0,0.0,90,Haze,haze,2017-12-17 18:00:00,3558,27.5,12,,2017-12-17,2017-12
39869,None,270.22,0.0,0.0,90,Mist,mist,2017-12-17 19:00:00,2892,26.72600000000009,12,,2017-12-17,2017-12
39870,None,270.22,0.0,0.0,90,Haze,haze,2017-12-17 19:00:00,2892,26.72600000000009,12,,2017-12-17,2017-12
39871,None,270.15,0.0,0.0,90,Mist,mist,2017-12-17 20:00:00,2486,26.6,12,,2017-12-17,2017-12
39872,None,270.15,0.0,0.0,90,Haze,haze,2017-12-17 20:00:00,2486,26.6,12,,2017-12-17,2017-12
39873,None,270.08,0.0,0.0,90,Mist,mist,2017-12-17 21:00:00,2061,26.47400000000001,12,,2017-12-17,2017-12
39874,None,270.08,0.0,0.0,90,Haze,haze,2017-12-17 21:00:00,2061,26.47400000000001,12,,2017-12-17,2017-12
39875,None,269.94,0.0,0.0,90,Mist,mist,2017-12-17 22:00:00,1692,26.222000000000037,12,,2017-12-17,2017-12
39876,None,269.94,0.0,0.0,90,Haze,haze,2017-12-17 22:00:00,1692,26.222000000000037,12,,2017-12-17,2017-12
39877,None,270.15,0.0,0.0,90,Mist,mist,2017-12-17 23:00:00,979,26.6,12,,2017-12-17,2017-12
39878,None,270.15,0.0,0.0,90,Haze,haze,2017-12-17 23:00:00,979,26.6,12,,2017-12-17,2017-12
39879,None,270.08,0.0,0.0,40,Mist,mist,2017-12-18 00:00:00,530,26.47400000000001,12,,2017-12-18,2017-12
39880,None,270.08,0.0,0.0,40,Haze,haze,2017-12-18 00:00:00,530,26.47400000000001,12,,2017-12-18,2017-12
39881,None,270.08,0.0,0.0,1,Mist,mist,2017-12-18 01:00:00,310,26.47400000000001,12,,2017-12-18,2017-12
39882,None,270.08,0.0,0.0,1,Haze,haze,2017-12-18 01:00:00,310,26.47400000000001,12,,2017-12-18,2017-12
39883,None,270.22,0.0,0.0,90,Mist,mist,2017-12-18 02:00:00,260,26.72600000000009,12,,2017-12-18,2017-12
39884,None,270.22,0.0,0.0,90,Haze,haze,2017-12-18 02:00:00,260,26.72600000000009,12,,2017-12-18,2017-12
39885,None,270.22,0.0,0.0,75,Mist,mist,2017-12-18 03:00:00,332,26.72600000000009,12,,2017-12-18,2017-12
39886,None,270.22,0.0,0.0,75,Haze,haze,2017-12-18 03:00:00,332,26.72600000000009,12,,2017-12-18,2017-12
39887,None,270.22,0.0,0.0,40,Mist,mist,2017-12-18 04:00:00,905,26.72600000000009,12,,2017-12-18,2017-12
39888,None,270.15,0.0,0.0,75,Mist,mist,2017-12-18 05:00:00,2852,26.6,12,,2017-12-18,2017-12
39889,None,270.15,0.0,0.0,40,Mist,mist,2017-12-18 06:00:00,5448,26.6,12,,2017-12-18,2017-12
39890,None,270.15,0.0,0.0,1,Mist,mist,2017-12-18 07:00:00,6198,26.6,12,,2017-12-18,2017-12
39891,None,270.01,0.0,0.0,75,Mist,mist,2017-12-18 08:00:00,5039,26.348000000000024,12,,2017-12-18,2017-12
39892,None,270.35,0.0,0.0,75,Mist,mist,2017-12-18 09:00:00,4901,26.960000000000083,12,,2017-12-18,2017-12
39893,None,271.72,0.0,0.0,90,Haze,haze,2017-12-18 10:00:00,4496,29.42600000000009,12,,2017-12-18,2017-12
39894,None,271.72,0.0,0.0,90,Mist,mist,2017-12-18 10:00:00,4496,29.42600000000009,12,,2017-12-18,2017-12
39895,None,273.15,0.0,0.0,1,Mist,mist,2017-12-18 11:00:00,4542,32.0,12,,2017-12-18,2017-12
39896,None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-18 12:00:00,4860,33.908,12,,2017-12-18,2017-12
39897,None,274.75,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 13:00:00,4802,34.88000000000004,12,,2017-12-18,2017-12
39898,None,275.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 14:00:00,5185,35.6,12,,2017-12-18,2017-12
39899,None,275.43,0.0,0.0,1,Clear,sky is clear,2017-12-18 15:00:00,5859,36.104000000000056,12,,2017-12-18,2017-12
39900,None,275.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 16:00:00,6502,37.004000000000055,12,,2017-12-18,2017-12
39901,None,276.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 17:00:00,6009,37.274000000000015,12,,2017-12-18,2017-12
39902,None,276.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 18:00:00,4434,37.77800000000006,12,,2017-12-18,2017-12
39903,None,276.88,0.0,0.0,75,Clouds,broken clouds,2017-12-18 19:00:00,3065,38.714000000000034,12,,2017-12-18,2017-12
39904,None,277.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-18 20:00:00,2397,40.38800000000005,12,,2017-12-18,2017-12
39905,None,277.81,0.0,0.0,75,Clouds,broken clouds,2017-12-18 21:00:00,2125,40.38800000000005,12,,2017-12-18,2017-12
39906,None,276.72,0.0,0.0,1,Clear,sky is clear,2017-12-18 22:00:00,1560,38.42600000000009,12,,2017-12-18,2017-12
39907,None,276.61,0.0,0.0,1,Clear,sky is clear,2017-12-18 23:00:00,1062,38.228000000000065,12,,2017-12-18,2017-12
39908,None,275.45,0.0,0.0,1,Clear,sky is clear,2017-12-19 00:00:00,591,36.14000000000002,12,,2017-12-19,2017-12
39909,None,275.36,0.0,0.0,1,Clear,sky is clear,2017-12-19 01:00:00,371,35.978000000000065,12,,2017-12-19,2017-12
39910,None,275.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 02:00:00,278,35.852000000000075,12,,2017-12-19,2017-12
39911,None,276.0,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 03:00:00,359,37.13000000000004,12,,2017-12-19,2017-12
39912,None,275.62,0.0,0.0,1,Rain,light rain,2017-12-19 04:00:00,869,36.44600000000005,12,,2017-12-19,2017-12
39913,None,275.15,0.0,0.0,1,Clear,sky is clear,2017-12-19 05:00:00,2977,35.6,12,,2017-12-19,2017-12
39914,None,274.42,0.0,0.0,1,Clear,sky is clear,2017-12-19 06:00:00,5784,34.28600000000007,12,,2017-12-19,2017-12
39915,None,273.58,0.0,0.0,20,Clouds,few clouds,2017-12-19 07:00:00,6291,32.774000000000015,12,,2017-12-19,2017-12
39916,None,273.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 08:00:00,5791,32.12600000000009,12,,2017-12-19,2017-12
39917,None,273.15,0.0,0.0,75,Clouds,broken clouds,2017-12-19 09:00:00,5121,32.0,12,,2017-12-19,2017-12
39918,None,273.95,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 10:00:00,4727,33.44000000000002,12,,2017-12-19,2017-12
39919,None,274.21,0.0,0.0,75,Clouds,broken clouds,2017-12-19 11:00:00,4976,33.908,12,,2017-12-19,2017-12
39920,None,274.62,0.0,0.0,75,Clouds,broken clouds,2017-12-19 12:00:00,5123,34.64600000000005,12,,2017-12-19,2017-12
39921,None,274.43,0.0,0.0,75,Clouds,broken clouds,2017-12-19 13:00:00,4997,34.30400000000005,12,,2017-12-19,2017-12
39922,None,274.61,0.0,0.0,75,Clouds,broken clouds,2017-12-19 14:00:00,5385,34.628000000000064,12,,2017-12-19,2017-12
39923,None,273.93,0.0,0.0,75,Clouds,broken clouds,2017-12-19 15:00:00,5847,33.40400000000005,12,,2017-12-19,2017-12
39924,None,273.82,0.0,0.0,75,Clouds,broken clouds,2017-12-19 16:00:00,6677,33.20600000000003,12,,2017-12-19,2017-12
39925,None,272.89,0.0,0.0,75,Clouds,broken clouds,2017-12-19 17:00:00,5962,31.532000000000018,12,,2017-12-19,2017-12
39926,None,271.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-19 18:00:00,4381,29.48000000000004,12,,2017-12-19,2017-12
39927,None,271.09,0.0,0.0,5,Clear,sky is clear,2017-12-19 19:00:00,3323,28.291999999999994,12,,2017-12-19,2017-12
39928,None,270.22,0.0,0.0,75,Clouds,broken clouds,2017-12-19 20:00:00,2794,26.72600000000009,12,,2017-12-19,2017-12
39929,None,270.01,0.0,0.0,75,Clouds,broken clouds,2017-12-19 21:00:00,2461,26.348000000000024,12,,2017-12-19,2017-12
39930,None,269.28,0.0,0.0,1,Clear,sky is clear,2017-12-19 22:00:00,1911,25.033999999999992,12,,2017-12-19,2017-12
39931,None,268.48,0.0,0.0,1,Clear,sky is clear,2017-12-19 23:00:00,1146,23.594000000000072,12,,2017-12-19,2017-12
39932,None,268.37,0.0,0.0,1,Clear,sky is clear,2017-12-20 00:00:00,635,23.39600000000005,12,,2017-12-20,2017-12
39933,None,267.95,0.0,0.0,1,Clear,sky is clear,2017-12-20 01:00:00,418,22.640000000000022,12,,2017-12-20,2017-12
39934,None,267.72,0.0,0.0,1,Clear,sky is clear,2017-12-20 02:00:00,306,22.22600000000009,12,,2017-12-20,2017-12
39935,None,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-20 03:00:00,379,21.2,12,,2017-12-20,2017-12
39936,None,266.53,0.0,0.0,75,Clouds,broken clouds,2017-12-20 04:00:00,905,20.083999999999993,12,,2017-12-20,2017-12
39937,None,265.93,0.0,0.0,75,Clouds,broken clouds,2017-12-20 05:00:00,2952,19.004000000000055,12,,2017-12-20,2017-12
39938,None,265.65,0.0,0.0,75,Clouds,broken clouds,2017-12-20 06:00:00,5834,18.5,12,,2017-12-20,2017-12
39939,None,265.48,0.0,0.0,75,Clouds,broken clouds,2017-12-20 07:00:00,6546,18.194000000000074,12,,2017-12-20,2017-12
39940,None,265.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 08:00:00,5694,17.978000000000065,12,,2017-12-20,2017-12
39941,None,265.21,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 09:00:00,5372,17.708000000000006,12,,2017-12-20,2017-12
39942,None,265.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 10:00:00,4902,18.32000000000006,12,,2017-12-20,2017-12
39943,None,265.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 11:00:00,5092,18.554000000000052,12,,2017-12-20,2017-12
39944,None,265.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 12:00:00,5090,18.788000000000046,12,,2017-12-20,2017-12
39945,None,265.82,0.0,0.0,90,Snow,light snow,2017-12-20 13:00:00,4769,18.80600000000003,12,,2017-12-20,2017-12
39946,None,265.3,0.0,0.0,90,Snow,snow,2017-12-20 14:00:00,5026,17.87000000000006,12,,2017-12-20,2017-12
39947,None,265.3,0.0,0.0,90,Haze,haze,2017-12-20 14:00:00,5026,17.87000000000006,12,,2017-12-20,2017-12
39948,None,265.07,0.0,0.0,90,Snow,light snow,2017-12-20 15:00:00,5549,17.456000000000028,12,,2017-12-20,2017-12
39949,None,265.07,0.0,0.0,90,Mist,mist,2017-12-20 15:00:00,5549,17.456000000000028,12,,2017-12-20,2017-12
39950,None,265.07,0.0,0.0,90,Haze,haze,2017-12-20 15:00:00,5549,17.456000000000028,12,,2017-12-20,2017-12
39951,None,265.3,0.0,0.0,90,Snow,light snow,2017-12-20 16:00:00,6372,17.87000000000006,12,,2017-12-20,2017-12
39952,None,265.38,0.0,0.0,90,Snow,light snow,2017-12-20 17:00:00,5634,18.01400000000003,12,,2017-12-20,2017-12
39953,None,265.51,0.0,0.0,90,Snow,light snow,2017-12-20 18:00:00,4366,18.248000000000026,12,,2017-12-20,2017-12
39954,None,265.58,0.0,0.0,90,Clouds,overcast clouds,2017-12-20 19:00:00,3259,18.374000000000013,12,,2017-12-20,2017-12
